id,size
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s83.m4s,492000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s84.m4s,319000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s85.m4s,228000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s86.m4s,257000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s87.m4s,317000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s88.m4s,330000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s89.m4s,231000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s90.m4s,456000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s91.m4s,490000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s92.m4s,458000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s93.m4s,233000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s94.m4s,238000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s95.m4s,266000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s96.m4s,338000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s97.m4s,380000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s98.m4s,286000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s99.m4s,229000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s100.m4s,457000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s101.m4s,422000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s102.m4s,723000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s103.m4s,611000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s104.m4s,604000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s105.m4s,260000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s106.m4s,326000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s107.m4s,289000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s108.m4s,287000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s109.m4s,306000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s110.m4s,244000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s111.m4s,224000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s112.m4s,336000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s113.m4s,598000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s114.m4s,625000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s115.m4s,520000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s116.m4s,688000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s117.m4s,754000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s118.m4s,660000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s119.m4s,829000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s121.m4s,731000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s122.m4s,584000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s123.m4s,497000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s124.m4s,564000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s125.m4s,425000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s126.m4s,397000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s127.m4s,514000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s128.m4s,605000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s129.m4s,499000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s130.m4s,452000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s131.m4s,485000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s132.m4s,523000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s133.m4s,480000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s134.m4s,583000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s135.m4s,569000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s136.m4s,583000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s137.m4s,538000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s138.m4s,547000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s139.m4s,599000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s140.m4s,602000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s141.m4s,607000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s142.m4s,506000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s143.m4s,635000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s144.m4s,639000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s145.m4s,502000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s146.m4s,442000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s147.m4s,775000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s148.m4s,627000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s149.m4s,505000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s150.m4s,611000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s151.m4s,424000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s152.m4s,559000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s153.m4s,577000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s154.m4s,705000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s155.m4s,481000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s156.m4s,436000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s157.m4s,397000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s158.m4s,360000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s159.m4s,442000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s160.m4s,471000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s161.m4s,614000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s162.m4s,542000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s163.m4s,490000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s164.m4s,511000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s165.m4s,545000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s166.m4s,539000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s167.m4s,378000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s168.m4s,250000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s169.m4s,528000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s170.m4s,576000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s171.m4s,146000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s172.m4s,152000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s173.m4s,184000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s174.m4s,264000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s175.m4s,302000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s176.m4s,349000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s177.m4s,681000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s178.m4s,723000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s179.m4s,445000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s180.m4s,473000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s181.m4s,711000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s182.m4s,587000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s183.m4s,690000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s184.m4s,649000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s185.m4s,728000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s186.m4s,400000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s187.m4s,616000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s188.m4s,713000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s189.m4s,580000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s190.m4s,429000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s191.m4s,279000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s192.m4s,292000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s193.m4s,896000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s194.m4s,654000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s195.m4s,535000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s196.m4s,616000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s197.m4s,752000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s198.m4s,203000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s199.m4s,363000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s200.m4s,318000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s201.m4s,412000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s202.m4s,547000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s203.m4s,359000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s204.m4s,324000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s205.m4s,347000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s206.m4s,283000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s207.m4s,466000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s208.m4s,391000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s209.m4s,435000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s210.m4s,612000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s211.m4s,652000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s212.m4s,715000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s213.m4s,945000.0
