id,size
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-76.m4s,1600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-77.m4s,2300000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-78.m4s,1600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-79.m4s,4099999.9999999995
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-80.m4s,5500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-81.m4s,2900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-82.m4s,2600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-83.m4s,1500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-84.m4s,635000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-85.m4s,2800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-86.m4s,2000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-87.m4s,938000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-88.m4s,2400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-89.m4s,3100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-90.m4s,7400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-91.m4s,1800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-92.m4s,1400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-93.m4s,2300000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-94.m4s,2200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-95.m4s,3500000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-96.m4s,2300000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-97.m4s,2000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-98.m4s,3400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-99.m4s,835000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-100.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-101.m4s,6200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-102.m4s,2100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-103.m4s,3700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-104.m4s,3400000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-105.m4s,6200000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-106.m4s,3100000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-107.m4s,4000000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-108.m4s,792000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-109.m4s,5800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-110.m4s,4800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-111.m4s,1700000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-112.m4s,2900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-113.m4s,386000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-114.m4s,3900000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-115.m4s,6800000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-116.m4s,6600000.0
bbb_4k/trace/uploads/bbb_dash/video/avc1/seg-117.m4s,6300000.0
